"author","year","title","doi","search","relevance","NM","NMspecific","coating","coatingtype","NMsize","NMsizeunits","NMconc","NMconcunits","applicationsite","presspulse","kingdom","phylum","class","order","family","genus","species","generalorganism","organism","trophiclevel","ecosystemgeneral","ecosystemspecific","settinggeneral","settingspecific","duration_days","responsegeneral","responsespecific","responseunits","expn","expmean","expsd","conn","conmean","consd","RRsignif_yn","RRp_modifier","RRp_value","response_nonRR","responseunits_nonRR","responsesd_nonRR","n_nonRR","MPcomparison_yn","MPsignif_yn","MPeffectdirection","MPp_modifier","MPp_value","IONcomparison_yn","IONsignif_yn","IONeffectdirection","IONp_modifier","IONp_value","expgeary","congeary","responseratio","RRvar","RRadj","RRadjvar","newcat","newtrophic","NMconcfixed","response_nonRRfixed","NMconcfixedunits","response_nonRRfixedunits","NMconcfixedmmol","response_nonRRfixedmmol","NMconcfixedmmolunits","response_nonRRfixedmmolunits"
"Sohn",2015,"Acute Toxicity Comparison of Single-Walled Carbon Nanotubes in Various Freshwater Organisms","10.1155/2015/323090","Consumers",44,"CNT","CNT","no",NA,1.1,"nm",NA,NA,"environment","pulse","Animalia","Arthropoda","Branchiopoda","Cladocera","Daphniidae","Daphnia","magna","microcrustacean","Daphnia magna","Primary consumer","Aquatic","freshwater","Lab","Indoor",2,"ED/EC50","Immobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,NA,NA,"mg/L",NA,NA,NA,"mmol/L"
"Sohn",2015,"Acute Toxicity Comparison of Single-Walled Carbon Nanotubes in Various Freshwater Organisms","10.1155/2015/323090","Consumers",44,"CNT","CNT","no",NA,1.1,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Beloniformes","Adrianichthyidae","Oryzias","latipes","fish","Oryzias latipes","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",3,"LD/LC50","Mortality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC50","Animal",NA,NA,NA,"mg/L",NA,NA,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of gill cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"mg/L",14,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,120,NA,"mg/L",NA,1.99733688415446,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of intestine cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.6,"mg/L",59.1,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,207.6,NA,"mg/L",NA,3.45539280958722,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of liver cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.6,"mg/L",63,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,160.6,NA,"mg/L",NA,2.67310252996005,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of brain cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.1,"mg/L",29.2,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,269.1,NA,"mg/L",NA,4.47902796271638,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Pimephales","promelas","fish","Pimephales promelas","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of liver cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.1,"mg/L",9.35,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,205.1,NA,"mg/L",NA,3.41378162450067,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Pimephales","promelas","fish","Pimephales promelas","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of testis cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.3,"mg/L",12.9,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,141.3,NA,"mg/L",NA,2.35186418109188,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Carassius","auratus","fish","Carassius auratus","Primary consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of cerebrum cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.1,"mg/L",59.6,5,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,219.1,NA,"mg/L",NA,3.64680426098535,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Carassius","auratus","fish","Carassius auratus","Primary consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of skin cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.8,"mg/L",19.1,4,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,118.8,NA,"mg/L",NA,1.97736351531292,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Danio","rerio","fish","Danio rerio","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of abdomen cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.5,"mg/L",74.1,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,288.5,NA,"mg/L",NA,4.80193075898802,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Danio","rerio","fish","Danio rerio","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of blastula cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.5,"mg/L",14.4,2,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,696.5,NA,"mg/L",NA,11.5928761651132,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","aeglefinius","fish","Melanogrammus aeglefinius","Secondary or higher consumer","Aquatic","saltwater","Lab","Indoor",1,"ED/EC50","viability of brain cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.2,"mg/L",98.2,4,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,313.2,NA,"mg/L",NA,5.21304926764314,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,16,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","rostrata","fish","Anguilla rostrata","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of embryo cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896.9,"mg/L",402,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,896.9,NA,"mg/L",NA,14.9284287616511,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of gill cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.6,"mg/L",62.2,4,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,221.6,NA,"mg/L",NA,3.6884154460719,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of intestine cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.1,"mg/L",70.7,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,314.1,NA,"mg/L",NA,5.2280292942743,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of liver cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.3,"mg/L",41.2,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,208.3,NA,"mg/L",NA,3.46704394141145,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of brain cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.6,"mg/L",72.8,2,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,206.6,NA,"mg/L",NA,3.4387483355526,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Pimephales","promelas","fish","Pimephales promelas","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of liver cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.1,"mg/L",73.9,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,217.1,NA,"mg/L",NA,3.61351531291611,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Pimephales","promelas","fish","Pimephales promelas","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of testis cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.7,"mg/L",34.6,4,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,258.7,NA,"mg/L",NA,4.30592543275633,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Carassius","auratus","fish","Carassius auratus","Primary consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of cerebrum cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.1,"mg/L",37.6,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,252.1,NA,"mg/L",NA,4.19607190412783,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Carassius","auratus","fish","Carassius auratus","Primary consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of skin cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.2,"mg/L",37.2,4,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,148.2,NA,"mg/L",NA,2.46671105193076,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Danio","rerio","fish","Danio rerio","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of abdomen cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.8,"mg/L",7.11,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,402.8,NA,"mg/L",NA,6.70439414114514,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Danio","rerio","fish","Danio rerio","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of blastula cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,1050,NA,"mg/L",NA,17.4766977363515,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","aeglefinius","fish","Melanogrammus aeglefinius","Secondary or higher consumer","Aquatic","saltwater","Lab","Indoor",1,"ED/EC50","viability of brain cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.7,"mg/L",79.2,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,348.7,NA,"mg/L",NA,5.80392809587217,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,24,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","rostrata","fish","Anguilla rostrata","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of embryo cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.9,"mg/L",285,2,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,449.9,NA,"mg/L",NA,7.48834886817577,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of gill cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.9,"mg/L",54.6,4,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,175.9,NA,"mg/L",NA,2.92776298268975,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of intestine cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.9,"mg/L",176.5,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,666.9,NA,"mg/L",NA,11.1001997336884,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of liver cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.8,"mg/L",47.9,2,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,209.8,NA,"mg/L",NA,3.49201065246338,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","fish","Oncorhynchus mykiss","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of brain cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.4,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,591.4,NA,"mg/L",NA,9.84354194407457,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Pimephales","promelas","fish","Pimephales promelas","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of liver cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.1,"mg/L",29.6,2,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,291.1,NA,"mg/L",NA,4.84520639147803,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Pimephales","promelas","fish","Pimephales promelas","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of testis cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,248,NA,"mg/L",NA,4.12782956058589,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Carassius","auratus","fish","Carassius auratus","Primary consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of cerebrum cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.6,"mg/L",116,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,438.6,NA,"mg/L",NA,7.30026631158455,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Carassius","auratus","fish","Carassius auratus","Primary consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of skin cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.4,"mg/L",77.2,3,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,270.4,NA,"mg/L",NA,4.50066577896138,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Danio","rerio","fish","Danio rerio","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of abdomen cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.3,"mg/L",193,5,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,562.3,NA,"mg/L",NA,9.35918774966711,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Danio","rerio","fish","Danio rerio","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of blastula cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,"mg/L",107,2,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,1844,NA,"mg/L",NA,30.6924101198402,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","aeglefinius","fish","Melanogrammus aeglefinius","Secondary or higher consumer","Aquatic","saltwater","Lab","Indoor",1,"ED/EC50","viability of brain cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.8,"mg/L",NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,448.8,NA,"mg/L",NA,7.47003994673768,NA,"mmol/L"
"Vo",2013,"Cytotoxicity evaluation of silica nanoparticles using fish cell lines","10.1007/s11626-013-9720-3","Consumers",45,"Si","SiO2","no",NA,44,"nm",NA,NA,"environment","pulse","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","rostrata","fish","Anguilla rostrata","Secondary or higher consumer","Aquatic","freshwater","Lab","Indoor",1,"ED/EC50","viability of embryo cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,"mg/L",1245,2,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC50","Animal",NA,1856,NA,"mg/L",NA,30.8921438082557,NA,"mmol/L"
